query_id,corpus_id
q1a719cba,d1b358990
q1a719cba,d1b3c160c
q1a719cba,d1b38835c
q1a71659c,d1b3558a8
q1a71659c,d1a7166dc
q1a71659c,d1b34bc0e
q1a71659c,d1b2ef5c6
q1a71659c,d1b30d954
q1a71659c,d1a71456c
q1a71659c,d1a73a852
q1a71659c,d1b2f5688
q1a71659c,d1b3849b4
q1a71659c,d1b376fda
q1a738908,d1b32fc66
q1a738908,d1b3aa86c
q1a738908,d1b39034a
q1a738908,d1b316e00
q1a738908,d1b3b19d2
q1a738908,d1b370770
q1a738908,d1b3ad242
q1a738908,d1b33d4b0
q1a738908,d1b363c1e
q1a738908,d1b381688
q1a734da8,d1b31c378
q1a734da8,d1b380d82
q1a734da8,d1b3c014e
q1a734da8,d1b32c98a
q1a734da8,d1a73bfc2
q1a734da8,d1b382074
q1a734da8,d1b374794
q1a734da8,d1b364a7e
q1a734da8,d1b3c865a
q1a734da8,d1b3b10cc
q1a71b77c,d1b3bbd7e
q1a71b77c,d1b39ed82
q1a71b77c,d1b3495da
q1a71b77c,d1b30f754
q1a71b77c,d1b3a9a7a
q1a71b77c,d1b33fbac
q1a71b77c,d1b2ff73c
q1a71b77c,d1b39dfc2
q1a71b77c,d1b30b5d2
q1a71b77c,d1b35b7bc
q1a71ef26,d1b341db2
q1a71ef26,d1b387ef2
q1a71ef26,d1a7169c0
q1a71ef26,d1a71f084
q1a71ef26,d1b2fab74
q1a71ef26,d1b382eac
q1a71ef26,d1b38268c
q1a71ef26,d1b3c2944
q1a71ef26,d1b37b828
q1a71ef26,d1b37f78e
q1a72004c,d1a7200d8
q1a72004c,d1b349c42
q1a72004c,d1b32d916
q1a72004c,d1b362ab2
q1a72004c,d1b32b094
q1a72004c,d1b343388
q1a72004c,d1b3b0226
q1a72004c,d1b3168b0
q1a72004c,d1b3af286
q1a72004c,d1b335206
q1a724868,d1b2e46e4
q1a724868,d1b392492
q1a724868,d1b2eead6
q1a724868,d1b36f99c
q1a724868,d1b38dc80
q1a724868,d1a71be0c
q1a724868,d1a71cca8
q1a724868,d1b2e2826
q1a724868,d1b309a8e
q1a724868,d1a735078
q1a713b80,d1b392abe
q1a713b80,d1b3c2bce
q1a713b80,d1b3182b4
q1a713b80,d1b2e83de
q1a713b80,d1b38cac4
q1a713b80,d1b360794
q1a713b80,d1b373f4c
q1a713b80,d1b313cd2
q1a713b80,d1b30964c
q1a713b80,d1b3b92ea
q1a721ae6,d1b324bcc
q1a721ae6,d1a721b22
q1a721ae6,d1a734aec
q1a721ae6,d1b38a148
q1a721ae6,d1b318516
q1a721ae6,d1b3c3fe2
q1a721ae6,d1b393cac
q1a721ae6,d1b330e7c
q1a721ae6,d1b32e01e
q1a721ae6,d1a726af0
q1a728dd2,d1a728e36
q1a728dd2,d1b3c50d6
q1a728dd2,d1b39aaca
q1a728dd2,d1b33c038
q1a728dd2,d1a736054
q1a728dd2,d1b390570
q1a728dd2,d1b369c7c
q1a728dd2,d1b2f539a
q1a728dd2,d1a73c530
q1a728dd2,d1b338bcc
q1a72559c,d1a7255f6
q1a72559c,d1b3c5702
q1a72559c,d1a73c530
q1a72559c,d1b3bacc6
q1a72559c,d1b3a734c
q1a72559c,d1b3150c8
q1a72559c,d1b38cee8
q1a72559c,d1b33cd08
q1a72559c,d1b35115e
q1a72559c,d1b32a07c
q1a73aa1e,d1a73ab0e
q1a73aa1e,d1b347e60
q1a73aa1e,d1b344968
q1a73aa1e,d1b3018d4
q1a73aa1e,d1b3a3652
q1a73aa1e,d1b3795dc
q1a73aa1e,d1b36abc2
q1a73aa1e,d1b36d8ae
q1a73aa1e,d1a735294
q1a73aa1e,d1b361a04
q1a72a7a4,d1a72a812
q1a72a7a4,d1a73a852
q1a72a7a4,d1b3558a8
q1a72a7a4,d1b398d9c
q1a72a7a4,d1b360a78
q1a72a7a4,d1b2f5688
q1a72a7a4,d1b34bc0e
q1a72a7a4,d1b322480
q1a72a7a4,d1b376fda
q1a72a7a4,d1a7166dc
q1a719ee0,d1b35949e
q1a719ee0,d1b3575f4
q1a719ee0,d1b35dfda
q1a719ee0,d1b34cdfc
q1a719ee0,d1b3021b2
q1a719ee0,d1b34f6b0
q1a719ee0,d1b326f12
q1a719ee0,d1b39690c
q1a719ee0,d1b35eb9c
q1a719ee0,d1b2f83b0
q1a73e95c,d1b33931a
q1a73e95c,d1b356bf4
q1a73e95c,d1b39af66
q1a73e95c,d1a7289ae
q1a73e95c,d1b2ed4ba
q1a73e95c,d1b39398c
q1a73e95c,d1b3af286
q1a73e95c,d1b35db98
q1a73e95c,d1b32624c
q1a73e95c,d1a717032
q1a72d922,d1b35bf96
q1a72d922,d1a72d99a
q1a72d922,d1a739b32
q1a72d922,d1b358efe
q1a72d922,d1b2fe79c
q1a72d922,d1b376936
q1a72d922,d1b3294d8
q1a72d922,d1b360988
q1a72d922,d1b350b3c
q1a72d922,d1b308828
q1a722c02,d1a722c66
q1a722c02,d1a72bce4
q1a722c02,d1b311c48
q1a722c02,d1b349b3e
q1a722c02,d1b32baee
q1a722c02,d1b376116
q1a722c02,d1b3862b4
q1a722c02,d1b3604d8
q1a722c02,d1b369c7c
q1a722c02,d1b38e400
q1a73887c,d1a73899e
q1a73887c,d1a73a852
q1a73887c,d1b364470
q1a73887c,d1b30e78c
q1a73887c,d1b3b5f14
q1a73887c,d1b3757ac
q1a73887c,d1b350b3c
q1a73887c,d1b3a38e6
q1a73887c,d1b327df4
q1a73887c,d1b32401e
q1a711e3e,d1a711fd8
q1a711e3e,d1b34b31c
q1a711e3e,d1a7253e4
q1a711e3e,d1b32be18
q1a711e3e,d1a7183ce
q1a711e3e,d1b32982a
q1a711e3e,d1b338bcc
q1a711e3e,d1b32e5be
q1a711e3e,d1b31094c
q1a711e3e,d1b3bd598
q1a73028a,d1a7303b6
q1a73028a,d1b3af434
q1a73028a,d1b3b0226
q1a73028a,d1b3967cc
q1a73028a,d1b3b82e6
q1a73028a,d1b3391b2
q1a73028a,d1b32ab9e
q1a73028a,d1b3b9e5c
q1a73028a,d1a726d7a
q1a73028a,d1b399b34
q1a734010,d1b390570
q1a734010,d1a726af0
q1a734010,d1b389496
q1a734010,d1b32360a
q1a734010,d1b3aeca0
q1a734010,d1a734aec
q1a734010,d1a736054
q1a734010,d1b2ff9bc
q1a734010,d1b349b3e
q1a734010,d1b365e2e
q1a71a1a6,d1a71a278
q1a71a1a6,d1b350100
q1a71a1a6,d1b394044
q1a71a1a6,d1b36c60c
q1a71a1a6,d1b3c7a70
q1a71a1a6,d1b34f3a4
q1a71a1a6,d1b3c6bc0
q1a71a1a6,d1b384bc6
q1a71a1a6,d1b30edb8
q1a71a1a6,d1b36a532
q1a7333cc,d1b3a59ca
q1a7333cc,d1b3aa1a0
q1a7333cc,d1a741bd4
q1a7333cc,d1b35f9d4
q1a7333cc,d1b38716e
q1a7333cc,d1b36ed08
q1a7333cc,d1b356622
q1a7333cc,d1b2f783e
q1a7333cc,d1b2e55ee
q1a7333cc,d1a71df22
q1a714508,d1b38d4ec
q1a714508,d1b3c4514
q1a714508,d1b38ed06
q1a714508,d1b33a9ea
q1a714508,d1b32fc66
q1a714508,d1b359084
q1a714508,d1b3403d6
q1a714508,d1b378e52
q1a714508,d1b347866
q1a714508,d1a72b046
q1a72decc,d1b3418d0
q1a72decc,d1a72df58
q1a72decc,d1b352c70
q1a72decc,d1b350d80
q1a72decc,d1b39c492
q1a72decc,d1b3950ac
q1a72decc,d1b36f99c
q1a72decc,d1b343144
q1a72decc,d1a72250e
q1a72decc,d1b2ef24c
q1a7182c0,d1a7183ce
q1a7182c0,d1b34a598
q1a7182c0,d1b32b094
q1a7182c0,d1a72bce4
q1a7182c0,d1b3a8756
q1a7182c0,d1b38a288
q1a7182c0,d1a711fd8
q1a7182c0,d1b338bcc
q1a7182c0,d1b34b31c
q1a7182c0,d1b3604d8
q1a72ff38,d1b36fb72
q1a72ff38,d1a72d184
q1a72ff38,d1b366568
q1a72ff38,d1b31a91a
q1a72ff38,d1a736f40
q1a72ff38,d1b3becc2
q1a72ff38,d1b387d08
q1a72ff38,d1b2e63f4
q1a72ff38,d1b2e2826
q1a72ff38,d1b3c5fe0
q1a730852,d1a7309a6
q1a730852,d1b3a1e2e
q1a730852,d1b2f2c94
q1a730852,d1a725d26
q1a730852,d1b30f236
q1a730852,d1a71dd10
q1a730852,d1b32e01e
q1a730852,d1b369c7c
q1a730852,d1a723a30
q1a730852,d1b390570
q1a73a7f8,d1b3b10cc
q1a73a7f8,d1a72a812
q1a73a7f8,d1b360a78
q1a73a7f8,d1a73a852
q1a73a7f8,d1b3c2c78
q1a73a7f8,d1b3c63c8
q1a73a7f8,d1b3558a8
q1a73a7f8,d1b398d9c
q1a73a7f8,d1b2ef5c6
q1a73a7f8,d1b316e00
q1a72db5c,d1a7155e8
q1a72db5c,d1b3c743a
q1a72db5c,d1b3416dc
q1a72db5c,d1b35d2ce
q1a72db5c,d1b31fef6
q1a72db5c,d1b30c09a
q1a72db5c,d1b34e29c
q1a72db5c,d1b3bedf8
q1a72db5c,d1b38d3fc
q1a72db5c,d1b3a4aca
q1a74019e,d1a740248
q1a74019e,d1b3b0ad2
q1a74019e,d1a72ad94
q1a74019e,d1b38a148
q1a74019e,d1a736054
q1a74019e,d1b39aaca
q1a74019e,d1b2f7e88
q1a74019e,d1b3441a2
q1a74019e,d1b2fe102
q1a74019e,d1b390570
q1a72617c,d1b374e60
q1a72617c,d1b358530
q1a72617c,d1b348dce
q1a72617c,d1b392abe
q1a72617c,d1b3630ca
q1a72617c,d1b351cbc
q1a72617c,d1b3295f0
q1a72617c,d1a7261ea
q1a72617c,d1b3aefe8
q1a72617c,d1b3458e0
q1a734524,d1b304548
q1a734524,d1b3aa24a
q1a734524,d1a734614
q1a734524,d1a73920e
q1a734524,d1b35e62e
q1a734524,d1b3457fa
q1a734524,d1b3aeb92
q1a734524,d1b3b3c00
q1a734524,d1b2f4a30
q1a734524,d1b34159c
q1a71d1d0,d1b3a7720
q1a71d1d0,d1b38706a
q1a71d1d0,d1a71fa20
q1a71d1d0,d1b36cad0
q1a71d1d0,d1b30ab0a
q1a71d1d0,d1b3a734c
q1a71d1d0,d1b2ef24c
q1a71d1d0,d1b33ff62
q1a71d1d0,d1a7250b0
q1a71d1d0,d1b39c5b4
q1a718324,d1a7183ce
q1a718324,d1b3238b2
q1a718324,d1b3a6596
q1a718324,d1b306aa0
q1a718324,d1b327b92
q1a718324,d1b3aac4a
q1a718324,d1b387d08
q1a718324,d1b370248
q1a718324,d1b3bdcf0
q1a718324,d1b3aea0c
q1a7200a6,d1a7200d8
q1a7200a6,d1b362ab2
q1a7200a6,d1b3b14a0
q1a7200a6,d1b39af66
q1a7200a6,d1b377142
q1a7200a6,d1a719738
q1a7200a6,d1b2fdda6
q1a7200a6,d1b35752c
q1a7200a6,d1a722c66
q1a7200a6,d1b376116
q1a7229dc,d1b35e70a
q1a7229dc,d1a722202
q1a7229dc,d1b354d0e
q1a7229dc,d1a722a18
q1a7229dc,d1b36b5ae
q1a7229dc,d1b386b1a
q1a7229dc,d1a73b248
q1a7229dc,d1b35ea48
q1a7229dc,d1b39b222
q1a7229dc,d1b34d356
q1a71f98a,d1b327b92
q1a71f98a,d1b33a026
q1a71f98a,d1b362436
q1a71f98a,d1b3a8990
q1a71f98a,d1b37721e
q1a71f98a,d1b3920a0
q1a71f98a,d1b30af92
q1a71f98a,d1b394044
q1a71f98a,d1b3254a0
q1a71f98a,d1b3202c0
q1a731946,d1a731a4a
q1a731946,d1b3b7c24
q1a731946,d1b36ef9c
q1a731946,d1b3441a2
q1a731946,d1b399b34
q1a731946,d1b3a197e
q1a731946,d1b2efa6c
q1a731946,d1b369c7c
q1a731946,d1b32c3fe
q1a731946,d1b2f54f8
q1a73eb78,d1b39417a
q1a73eb78,d1b2e63f4
q1a73eb78,d1a73ec0e
q1a73eb78,d1b3576b2
q1a73eb78,d1b363ea8
q1a73eb78,d1b37721e
q1a73eb78,d1b3af812
q1a73eb78,d1b3be84e
q1a73eb78,d1b3345c2
q1a73eb78,d1b3c5fe0
q1a721c44,d1a721d34
q1a721c44,d1b3beeca
q1a721c44,d1b37a252
q1a721c44,d1b39b09c
q1a721c44,d1b350f2e
q1a721c44,d1b310dde
q1a721c44,d1b397758
q1a721c44,d1b313eda
q1a721c44,d1b3994cc
q1a721c44,d1b388000
q1a73aeb0,d1a73afdc
q1a73aeb0,d1b383f1e
q1a73aeb0,d1b380d82
q1a73aeb0,d1b392e92
q1a73aeb0,d1b34a6a6
q1a73aeb0,d1b382eac
q1a73aeb0,d1b31567c
q1a73aeb0,d1b36e60a
q1a73aeb0,d1b2f4094
q1a73aeb0,d1b39dd06
q1a71c9ba,d1a71ca46
q1a71c9ba,d1b3c47da
q1a71c9ba,d1b3c2610
q1a71c9ba,d1b311c48
q1a71c9ba,d1a72ad94
q1a71c9ba,d1b3689e4
q1a71c9ba,d1b376ef4
q1a71c9ba,d1b338bcc
q1a71c9ba,d1b38cee8
q1a71c9ba,d1b349b3e
q1a72a088,d1b3a2ac2
q1a72a088,d1a72a0ce
q1a72a088,d1b32d7cc
q1a72a088,d1a73c7c4
q1a72a088,d1b35446c
q1a72a088,d1a7419cc
q1a72a088,d1a7289ae
q1a72a088,d1b34f78c
q1a72a088,d1a723a30
q1a72a088,d1b2e2d26
q1a7375b2,d1a7376e8
q1a7375b2,d1b32f36a
q1a7375b2,d1b398126
q1a7375b2,d1b38d1cc
q1a7375b2,d1a7231d4
q1a7375b2,d1a71e47c
q1a7375b2,d1b3ba6ae
q1a7375b2,d1b3b7e86
q1a7375b2,d1b3c5540
q1a7375b2,d1b38d7c6
q1a723120,d1b32002c
q1a723120,d1a71e47c
q1a723120,d1a7231d4
q1a723120,d1b36ba22
q1a723120,d1a7376e8
q1a723120,d1b359f5c
q1a723120,d1b398126
q1a723120,d1b3ba6ae
q1a723120,d1b349de6
q1a723120,d1b3969e8
q1a73d318,d1a73d426
q1a73d318,d1b3183d6
q1a73d318,d1b30e908
q1a73d318,d1b3c2c78
q1a73d318,d1b354372
q1a73d318,d1a7326f2
q1a73d318,d1b3b50be
q1a73d318,d1b3c1cba
q1a73d318,d1b3c0fb8
q1a73d318,d1b3bb072
q1a714e54,d1b3bfd5c
q1a714e54,d1b3b229c
q1a714e54,d1b346380
q1a714e54,d1b370770
q1a714e54,d1a727b8a
q1a714e54,d1b353684
q1a714e54,d1b3c278c
q1a714e54,d1b2fb2f4
q1a714e54,d1a717e60
q1a714e54,d1b3b2760
q1a71861c,d1b2f32e8
q1a71861c,d1b322fb6
q1a71861c,d1a7210fa
q1a71861c,d1b381688
q1a71861c,d1b33e8e2
q1a71861c,d1b3b1c3e
q1a71861c,d1b337f7e
q1a71861c,d1b3c7ed0
q1a71861c,d1b383b40
q1a71861c,d1b36c3be
q1a72ecaa,d1b382998
q1a72ecaa,d1b2f8c2a
q1a72ecaa,d1b3520ea
q1a72ecaa,d1b3856e8
q1a72ecaa,d1b32d4b6
q1a72ecaa,d1b3c160c
q1a72ecaa,d1b397320
q1a72ecaa,d1b38242a
q1a72ecaa,d1b3b7382
q1a72ecaa,d1b2f3a5e
q1a734f42,d1a735078
q1a734f42,d1b3188ea
q1a734f42,d1b309a8e
q1a734f42,d1b38257e
q1a734f42,d1b336fb6
q1a734f42,d1b2fe508
q1a734f42,d1b2e34ec
q1a734f42,d1b343b58
q1a734f42,d1b32cc6e
q1a734f42,d1b392492
q1a73bf5e,d1b316e00
q1a73bf5e,d1a73bfc2
q1a73bf5e,d1b336764
q1a73bf5e,d1a72f362
q1a73bf5e,d1a715854
q1a73bf5e,d1b3a9962
q1a73bf5e,d1b359084
q1a73bf5e,d1b34b52e
q1a73bf5e,d1b3c160c
q1a73bf5e,d1b345656
q1a739574,d1b3b7382
q1a739574,d1b3c160c
q1a739574,d1b3a81f2
q1a739574,d1b345656
q1a739574,d1a715854
q1a739574,d1a739632
q1a739574,d1b3780ba
q1a739574,d1a725f60
q1a739574,d1b3b8660
q1a739574,d1b31b176
q1a722e0a,d1a722f4a
q1a722e0a,d1b345ac0
q1a722e0a,d1b3b14a0
q1a722e0a,d1b2f751e
q1a722e0a,d1b2e1b42
q1a722e0a,d1b3b10cc
q1a722e0a,d1a71e79c
q1a722e0a,d1b38fdc8
q1a722e0a,d1b3979a6
q1a722e0a,d1b2ed4ba
q1a731450,d1a731540
q1a731450,d1b332efc
q1a731450,d1b2e7858
q1a731450,d1b322b60
q1a731450,d1b34134e
q1a731450,d1b34da5e
q1a731450,d1b2e9e46
q1a731450,d1b2e24e8
q1a731450,d1b30edb8
q1a731450,d1b3749c4
q1a72c6e4,d1b32fb4e
q1a72c6e4,d1b387ef2
q1a72c6e4,d1b3153de
q1a72c6e4,d1b382074
q1a72c6e4,d1a73bfc2
q1a72c6e4,d1b37b828
q1a72c6e4,d1b2e9950
q1a72c6e4,d1b3c52c0
q1a72c6e4,d1b3c3056
q1a72c6e4,d1b320e82
q1a726d02,d1b3b0226
q1a726d02,d1b3920a0
q1a726d02,d1b3b82e6
q1a726d02,d1b38ba70
q1a726d02,d1b3304fe
q1a726d02,d1b31d8ae
q1a726d02,d1b3391b2
q1a726d02,d1b3967cc
q1a726d02,d1a726d7a
q1a726d02,d1b354a8e
q1a73af14,d1a73afdc
q1a73af14,d1b322480
q1a73af14,d1b3b0d3e
q1a73af14,d1b395b9c
q1a73af14,d1b39417a
q1a73af14,d1b37b38c
q1a73af14,d1b38301e
q1a73af14,d1b31fd3e
q1a73af14,d1a740a0e
q1a73af14,d1b320ca2
q1a7226ee,d1b3c12b0
q1a7226ee,d1b2e67a0
q1a7226ee,d1b347866
q1a7226ee,d1b3bbd7e
q1a7226ee,d1b30db52
q1a7226ee,d1b32f14e
q1a7226ee,d1b39b4fc
q1a7226ee,d1b336d72
q1a7226ee,d1b3711d4
q1a7226ee,d1a7227c0
q1a7144ae,d1b315bcc
q1a7144ae,d1b3472e4
q1a7144ae,d1b3b762a
q1a7144ae,d1b39f048
q1a7144ae,d1b341db2
q1a7144ae,d1a739434
q1a7144ae,d1b304e80
q1a7144ae,d1b2eec20
q1a7144ae,d1b36d9f8
q1a7144ae,d1b330f9e
q1a72937c,d1b3c6bc0
q1a72937c,d1a72949e
q1a72937c,d1b31f42e
q1a72937c,d1b35f90c
q1a72937c,d1b36a532
q1a72937c,d1a7218e8
q1a72937c,d1b36c60c
q1a72937c,d1b318516
q1a72937c,d1b327b92
q1a72937c,d1b384bc6
q1a71dc3e,d1b369a38
q1a71dc3e,d1b30edb8
q1a71dc3e,d1b3270fc
q1a71dc3e,d1b350100
q1a71dc3e,d1b3a781a
q1a71dc3e,d1a71dd10
q1a71dc3e,d1b35a6c8
q1a71dc3e,d1b313dcc
q1a71dc3e,d1a731a4a
q1a71dc3e,d1b3b3336
q1a72b41a,d1b38049a
q1a72b41a,d1b37721e
q1a72b41a,d1b32d4b6
q1a72b41a,d1b383b40
q1a72b41a,d1b36fb72
q1a72b41a,d1b33d4b0
q1a72b41a,d1b2fb63c
q1a72b41a,d1a72991c
q1a72b41a,d1b39034a
q1a72b41a,d1b37ec1c
q1a73a7c6,d1a73a852
q1a73a7c6,d1b3b10cc
q1a73a7c6,d1a72a812
q1a73a7c6,d1b3c63c8
q1a73a7c6,d1b360a78
q1a73a7c6,d1b3558a8
q1a73a7c6,d1b3c2c78
q1a73a7c6,d1b316e00
q1a73a7c6,d1b398d9c
q1a73a7c6,d1b3b7da0
q1a72522c,d1a7253e4
q1a72522c,d1b328bdc
q1a72522c,d1b306456
q1a72522c,d1b3b553c
q1a72522c,d1b321f3a
q1a72522c,d1b35c4dc
q1a72522c,d1a72aac4
q1a72522c,d1b2fb4a2
q1a72522c,d1b35ff38
q1a72522c,d1b370946
q1a733fde,d1a7340d8
q1a733fde,d1a71e1e8
q1a733fde,d1b31c77e
q1a733fde,d1b3a9174
q1a733fde,d1b329e9c
q1a733fde,d1b39ed82
q1a733fde,d1b3061a4
q1a733fde,d1b3a9a7a
q1a733fde,d1b3becc2
q1a733fde,d1b3b6d7e
q1a7190f8,d1b366e96
q1a7190f8,d1b35243c
q1a7190f8,d1b3685de
q1a7190f8,d1b3ad526
q1a7190f8,d1b34300e
q1a7190f8,d1b386d40
q1a7190f8,d1b38a6de
q1a7190f8,d1b37762e
q1a7190f8,d1b3c4c80
q1a7190f8,d1b3aa4de
q1a713e82,d1b2ff73c
q1a713e82,d1b3495da
q1a713e82,d1b3bdaa2
q1a713e82,d1b35493a
q1a713e82,d1b33cd08
q1a713e82,d1b3a7ae0
q1a713e82,d1b338c9e
q1a713e82,d1b31f906
q1a713e82,d1b2eb41c
q1a713e82,d1b2eca42
q1a715958,d1b2e83de
q1a715958,d1a715a70
q1a715958,d1b39a926
q1a715958,d1b3357ce
q1a715958,d1b35fc90
q1a715958,d1b324906
q1a715958,d1b3182b4
q1a715958,d1b3bbe96
q1a715958,d1b309b74
q1a715958,d1b3c7cfa
q1a72c356,d1b38878a
q1a72c356,d1b3bfd5c
q1a72c356,d1b3046d8
q1a72c356,d1b34e4e0
q1a72c356,d1b30687a
q1a72c356,d1b33989c
q1a72c356,d1b2ebe26
q1a72c356,d1a72c40a
q1a72c356,d1b3000ba
q1a72c356,d1b3669c8
q1a734d80,d1b382074
q1a734d80,d1b3a8bde
q1a734d80,d1b39ca32
q1a734d80,d1a73bfc2
q1a734d80,d1b32c98a
q1a734d80,d1b31c378
q1a734d80,d1b39dd06
q1a734d80,d1b3b10cc
q1a734d80,d1b34a6a6
q1a734d80,d1b380d82
q1a73c224,d1b2e63f4
q1a73c224,d1b3af812
q1a73c224,d1b3be84e
q1a73c224,d1b2ee16c
q1a73c224,d1b3576b2
q1a73c224,d1b363ea8
q1a73c224,d1b37721e
q1a73c224,d1b3aad30
q1a73c224,d1b383cbc
q1a73c224,d1a72d184
q1a73215c,d1a715322
q1a73215c,d1b3c2228
q1a73215c,d1b33d05a
q1a73215c,d1a7322b0
q1a73215c,d1b338460
q1a73215c,d1b2e373a
q1a73215c,d1b3274f8
q1a73215c,d1b3a0556
q1a73215c,d1b35c0d6
q1a73215c,d1b31bdce
q1a7246b0,d1b3bae6a
q1a7246b0,d1b33a3fa
q1a7246b0,d1b302856
q1a7246b0,d1b34c654
q1a7246b0,d1b2e225e
q1a7246b0,d1b35c4dc
q1a7246b0,d1a734aec
q1a7246b0,d1b3c11c0
q1a7246b0,d1b362436
