query_id,corpus_id
q00012,ADBE20230203
q00012,ADBE20230497
q00012,ADBE20231729
q00012,ADBE20231828
q00012,ADBE20230238
q00012,ADBE20230185
q00012,ADBE20230017
q00012,ADBE20230262
q00013,ADBE20230453
q00013,ADBE20231038
q00013,ADBE20231702
q00013,ADBE20230726
q00013,ADBE20230058
q00013,ADBE20231571
q00013,ADBE20230725
q00013,ADBE20230006
q00013,ADBE20230236
q00013,ADBE20230435
q00014,ADBE20230856
q00014,ADBE20230877
q00014,ADBE20230648
q00014,ADBE20231080
q00014,ADBE20230907
q00014,ADBE20230610
q00014,ADBE20231208
q00014,ADBE20230819
q00014,ADBE20230249
q00014,ADBE20231094
q00015,CPNG20231468
q00015,CPNG20231590
q00015,CPNG20230991
q00015,CPNG20230532
q00015,CPNG20230566
q00015,CPNG20231191
q00015,CPNG20230812
q00015,CPNG20231541
q00015,CPNG20230643
q00015,CPNG20230314
q00016,CPNG20230677
q00016,CPNG20231085
q00016,CPNG20230991
q00016,CPNG20231088
q00016,CPNG20230532
q00016,CPNG20230013
q00016,CPNG20230730
q00016,CPNG20230992
q00016,CPNG20230576
q00016,CPNG20230644
q00017,CPNG20230144
q00017,CPNG20230683
q00017,CPNG20230905
q00017,CPNG20231587
q00017,CPNG20230141
q00017,CPNG20231564
q00017,CPNG20230704
q00017,CPNG20230701
q00017,CPNG20230709
q00017,CPNG20231023
q00018,CPNG20231429
q00018,CPNG20231587
q00018,CPNG20230698
q00018,CPNG20231426
q00018,CPNG20231424
q00018,CPNG20230695
q00018,CPNG20231464
q00018,CPNG20231432
q00018,CPNG20231427
q00018,CPNG20230701
q00019,CPNG20230539
q00019,CPNG20230730
q00019,CPNG20230761
q00019,CPNG20230732
q00019,CPNG20230684
q00019,CPNG20230994
q00019,CPNG20231426
q00019,CPNG20231429
q00019,CPNG20230812
q00019,CPNG20230205
q00020,CPNG20230644
q00020,CPNG20230014
q00020,CPNG20230991
q00020,CPNG20230643
q00020,CPNG20230532
q00020,CPNG20230566
q00020,CPNG20231085
q00020,CPNG20231590
q00020,ADBE20230971
q00020,CPNG20230536
q00021,CPNG20230658
q00021,CPNG20230644
q00021,CPNG20230732
q00021,CPNG20230712
q00021,CPNG20230683
q00021,CPNG20230731
q00021,CPNG20231429
q00021,CPNG20231384
q00021,CPNG20231407
q00021,CPNG20230761
q00022,CPNG20230589
q00022,CPNG20230576
q00022,CPNG20230553
q00022,CPNG20230554
q00022,CPNG20230984
q00022,CPNG20231587
q00022,CPNG20231334
q00022,CPNG20231343
q00022,CPNG20230701
q00022,CPNG20230771
q00023,CPNG20231418
q00023,CPNG20231041
q00023,CPNG20231420
q00023,CPNG20230480
q00023,CPNG20230905
q00023,CPNG20231419
q00023,CPNG20230482
q00023,CPNG20230511
q00023,CPNG20230509
q00023,CPNG20230460
q00024,LIN20230545
q00024,LIN20230883
q00024,LIN20231363
q00024,LIN20230955
q00024,LIN20231670
q00024,LIN20230326
q00024,LIN20230650
q00024,LIN20230272
q00024,LIN20230911
q00024,LIN20230393
q00025,LIN20232009
q00025,LIN20230393
q00025,LIN20232032
q00025,LIN20230370
q00025,LIN20230371
q00025,LIN20232010
q00025,LIN20230372
q00025,LIN20230432
q00025,LIN20230218
q00025,LIN20230452
q00026,LIN20231716
q00026,LIN20231048
q00026,LIN20230195
q00026,LIN20231363
q00026,LIN20231717
q00026,LIN20231718
q00026,LIN20230358
q00026,LIN20231719
q00026,LIN20232240
q00026,LIN20231057
q00027,LIN20230560
q00027,LIN20230545
q00027,LIN20231548
q00027,LIN20231717
q00027,LIN20230955
q00027,LIN20231004
q00027,LIN20230234
q00027,LIN20230292
q00027,LIN20231631
q00027,LIN20232071
q00028,LIN20231195
q00028,LIN20231211
q00028,LIN20231228
q00028,LIN20231199
q00028,LIN20231717
q00028,LIN20231724
q00028,LIN20231723
q00028,LIN20231216
q00028,LIN20231289
q00028,LIN20231670
q00029,LIN20231718
q00029,LIN20231719
q00029,LIN20230593
q00029,LIN20231717
q00029,LIN20230326
q00029,LIN20230883
q00029,LIN20231363
q00029,LIN20231723
q00029,LIN20231724
q00029,LIN20230567
q00030,LIN20230071
q00030,LIN20230152
q00030,LIN20230102
q00030,LIN20230094
q00030,LIN20230132
q00030,LIN20231636
q00030,LIN20230070
q00030,LIN20230082
q00030,LIN20230130
q00030,LIN20230027
q00031,LIN20230218
q00031,LIN20230370
q00031,LIN20232009
q00031,LIN20230225
q00031,LIN20230160
q00031,LIN20230364
q00031,LIN20231055
q00031,LIN20231108
q00031,LIN20232085
q00031,LIN20230025
q00032,LIN20230712
q00032,LIN20230272
q00032,LIN20230332
q00032,LIN20230650
q00032,LIN20230326
q00032,LIN20230690
q00032,LIN20231004
q00032,LIN20230911
q00032,LIN20230716
q00032,LIN20231048
q00033,LIN20230883
q00033,LIN20231477
q00033,LIN20231548
q00033,LIN20230603
q00033,LIN20230650
q00033,LIN20232004
q00033,LIN20232071
q00033,LIN20230558
q00033,LIN20231004
q00033,LIN20230553
q00034,LIN20230324
q00034,LIN20230326
q00034,LIN20231004
q00034,LIN20230551
q00034,LIN20230234
q00034,LIN20230593
q00034,LIN20230332
q00034,LIN20230342
q00034,LIN20230305
q00034,LIN20230496
q00035,ORCL20231524
q00035,ORCL20230403
q00035,ORCL20230756
q00035,ORCL20230411
q00035,ORCL20231611
q00035,ORCL20231035
q00035,ORCL20230769
q00035,ORCL20230784
q00035,META20231691
q00035,HD20231192
q00036,ORCL20231226
q00036,ORCL20230709
q00036,ORCL20230791
q00036,ORCL20230941
q00036,ORCL20231155
q00036,ORCL20231094
q00036,ORCL20230011
q00036,ORCL20230462
q00036,ORCL20231153
q00036,ORCL20231159
q00037,ORCL20230359
q00037,ORCL20230400
q00037,ORCL20230919
q00037,ORCL20230404
q00037,ORCL20230756
q00037,ORCL20231155
q00037,ORCL20230115
q00037,ORCL20231035
q00037,ORCL20230765
q00037,ORCL20230403
q00038,ORCL20231128
q00038,ORCL20230762
q00038,ORCL20231136
q00038,ORCL20231142
q00038,ORCL20230212
q00038,ORCL20230202
q00038,ORCL20230765
q00038,ORCL20230220
q00038,ORCL20231141
q00038,ORCL20230449
q00039,META20230892
q00039,ADBE20230700
q00039,ORCL20230734
q00039,ORCL20231083
q00039,GOOGL20230665
q00039,ORCL20230738
q00039,LIN20230556
q00039,NFLX20230410
q00039,GOOGL20230664
q00039,ORCL20230739
q00040,ORCL20230615
q00040,ORCL20230638
q00040,ORCL20230026
q00040,ORCL20230054
q00040,ORCL20231110
q00040,CPNG20230655
q00040,HD20230790
q00040,ORCL20230453
q00040,ORCL20231432
q00040,ORCL20231429
q00041,ORCL20231714
q00041,ORCL20230430
q00041,ORCL20230485
q00041,ORCL20231713
q00041,ORCL20230016
q00041,ORCL20230487
q00041,ORCL20230484
q00041,ORCL20231320
q00041,ORCL20231716
q00041,ORCL20231035
q00042,ORCL20230297
q00042,ORCL20230271
q00042,ADBE20231621
q00042,ORCL20230360
q00042,ORCL20230282
q00042,ADBE20231612
q00042,META20230485
q00042,ORCL20230279
q00042,UNH20230117
q00042,ORCL20230941
q00043,ORCL20231035
q00043,ORCL20231527
q00043,ORCL20231529
q00043,ORCL20230755
q00043,ORCL20230422
q00043,ORCL20231381
q00043,ORCL20230404
q00043,ORCL20230297
q00043,ORCL20231525
q00043,ORCL20230765
q00044,ORCL20230220
q00044,ORCL20230212
q00044,ORCL20230068
q00044,ORCL20230003
q00044,ORCL20230215
q00044,ORCL20230202
q00044,ORCL20230092
q00044,ORCL20230013
q00044,ORCL20230050
q00044,ORCL20230111
q00045,NVDA20230049
q00045,NVDA20230009
q00045,NVDA20230399
q00045,NVDA20230273
q00045,NVDA20230310
q00045,MSFT20230361
q00045,NVDA20230194
q00045,NVDA20230354
q00045,NVDA20230366
q00045,NVDA20230472
q00046,NVDA20230413
q00046,UNH20230289
q00046,ORCL20230416
q00046,ORCL20230414
q00046,AAPL20230230
q00046,NVDA20230525
q00046,NVDA20231493
q00046,PG20231480
q00046,NVDA20230376
q00046,NVDA20230419
q00047,NVDA20230525
q00047,NVDA20230540
q00047,NVDA20231570
q00047,NVDA20230533
q00047,NVDA20230460
q00047,NVDA20230303
q00047,NVDA20230545
q00047,NVDA20230543
q00047,NVDA20230542
q00047,NVDA20231571
q00048,NVDA20230336
q00048,NVDA20230301
q00048,NVDA20230368
q00048,NVDA20230367
q00048,NVDA20230194
q00048,NVDA20230714
q00048,NVDA20230310
q00048,NVDA20230369
q00048,NVDA20230371
q00048,NVDA20230374
q00049,NVDA20230548
q00049,NVDA20230464
q00049,NVDA20230457
q00049,NVDA20230547
q00049,NVDA20230549
q00049,NVDA20230478
q00049,NVDA20230534
q00049,NVDA20230537
q00049,NVDA20230535
q00049,NVDA20230460
q00050,PG20230010
q00050,PG20230064
q00050,PG20230472
q00050,PG20230240
q00050,PG20230066
q00050,PG20230241
q00050,PG20230237
q00050,PG20230203
q00050,PG20230756
q00050,PG20230103
q00051,PG20230839
q00051,V20231442
q00051,PG20230221
q00051,PG20230827
q00051,PG20230222
q00051,PG20230012
q00051,PG20230826
q00051,CPNG20230641
q00051,META20231299
q00051,NVDA20230545
q00052,PG20230024
q00052,PG20230863
q00052,PG20230519
q00052,PG20230221
q00052,PG20230358
q00052,META20230329
q00052,HD20230153
q00052,PG20230283
q00052,PG20230826
q00052,PG20230827
q00053,PG20230277
q00053,PG20230053
q00053,PG20230052
q00053,PG20230279
q00053,PG20230054
q00053,PG20230042
q00053,PG20230278
q00053,PG20230055
q00053,V20230254
q00053,V20230370
q00054,PG20230087
q00054,META20230443
q00054,PG20230092
q00054,CPNG20230394
q00054,PG20230073
q00054,PG20230091
q00054,PG20230093
q00054,PG20230088
q00054,PG20230060
q00054,PG20230187
q00055,PG20230145
q00055,PG20230151
q00055,PG20230837
q00055,JPM20230921
q00055,PG20230144
q00055,PG20230223
q00055,PG20230578
q00055,PG20230143
q00055,AMZN20230063
q00055,PG20230091
q00056,PG20231112
q00056,PG20230162
q00056,META20230391
q00056,ADBE20231568
q00056,META20231691
q00056,META20230923
q00056,META20231692
q00056,HD20231192
q00056,ADBE20231565
q00056,META20230395
q00057,PG20230171
q00057,PG20230433
q00057,JNJ20230545
q00057,PG20230181
q00057,PG20231056
q00057,PG20230863
q00057,V20231499
q00057,PG20230352
q00057,UNH20230271
q00057,PG20231082
q00058,PG20230171
q00058,PG20230433
q00058,PG20230371
q00058,PG20230352
q00058,PG20230311
q00058,PG20231082
q00058,PG20231056
q00058,PG20230313
q00058,PG20230221
q00058,HD20230368
q00059,PG20230863
q00059,PG20230221
q00059,PG20231249
q00059,PG20230826
q00059,PG20230046
q00059,PG20230992
q00059,PG20230280
q00059,PG20230049
q00059,PG20230048
q00059,PG20230174
q00060,PG20230206
q00060,PG20230203
q00060,PG20230101
q00060,PG20230086
q00060,PG20230103
q00060,PG20230539
q00060,PG20230100
q00060,PG20230068
q00060,PG20230472
q00060,PG20230187
q00061,PG20230221
q00061,PG20230240
q00061,PG20230805
q00061,PG20230826
q00061,PG20230208
q00061,PG20230064
q00061,PG20230226
q00061,PG20230229
q00061,PG20230241
q00061,PG20230230
q00062,PG20230221
q00062,PG20230230
q00062,PG20230805
q00062,PG20230229
q00062,PG20230226
q00062,PG20230939
q00062,PG20230826
q00062,PG20230228
q00062,PG20230208
q00062,PG20230351
q00063,PG20230241
q00063,PG20230239
q00063,PG20230240
q00063,PG20230245
q00063,PG20230243
q00063,PG20230246
q00063,PG20230064
q00063,PG20230244
q00063,PG20230072
q00063,PG20230242
q00064,PG20230267
q00064,PG20230352
q00064,PG20230371
q00064,PG20230327
q00064,PG20230360
q00064,PG20230399
q00064,PG20230276
q00064,PG20230370
q00064,PG20230326
q00064,PG20230280
q00065,PG20230527
q00065,PG20230200
q00065,PG20230422
q00065,PG20230269
q00065,PG20230521
q00065,PG20230531
q00065,PG20230421
q00065,PG20230198
q00065,PG20230525
q00065,PG20230268
q00066,PG20230301
q00066,PG20230371
q00066,PG20230313
q00066,PG20230381
q00066,PG20230393
q00066,PG20230352
q00066,PG20230284
q00066,PG20230312
q00066,AAPL20230316
q00066,PG20230351
q00067,PG20231075
q00067,PG20231234
q00067,PG20231425
q00067,PG20230836
q00067,PG20230911
q00067,PG20230921
q00067,PG20231450
q00067,PG20230519
q00067,PG20231056
q00067,PG20230955
q00068,META20230359
q00068,PG20230939
q00068,PG20230430
q00068,PG20230519
q00068,META20231559
q00068,PG20231057
q00068,V20230959
q00068,PG20230267
q00068,PG20230277
q00068,PG20231464
q00069,PG20231234
q00069,PG20230911
q00069,PG20231392
q00069,PG20230748
q00069,PG20231004
q00069,PG20230836
q00069,PG20231450
q00069,PG20231451
q00069,PG20231148
q00069,PG20231339
q00070,PG20230748
q00070,JNJ20230978
q00070,PG20231450
q00070,PG20230836
q00070,PG20231099
q00070,PG20230669
q00070,PG20231234
q00070,CPNG20231564
q00070,CPNG20230905
q00070,PG20230627
q00071,PG20230048
q00071,PG20230047
q00071,PG20230440
q00071,PG20230863
q00071,PG20230187
q00071,PG20231392
q00071,PG20230221
q00071,JPM20233020
q00071,PG20230203
q00071,UNH20230491
q00072,PG20230351
q00072,PG20230519
q00072,PG20230221
q00072,PG20230267
q00072,PG20230863
q00072,PG20230359
q00072,PG20230347
q00072,PG20230826
q00072,PG20230338
q00072,PG20230226
q00073,PG20230421
q00073,PG20230521
q00073,PG20230407
q00073,PG20230439
q00073,PG20231112
q00073,PG20230181
q00073,PG20230171
q00073,PG20230162
q00073,PG20231036
q00073,HD20230368
q00074,DAL20230353
q00074,DAL20230020
q00074,DAL20230363
q00074,DAL20230364
q00074,DAL20231609
q00074,DAL20230073
q00074,DAL20230378
q00074,DAL20230380
q00074,DAL20231776
q00074,DAL20231612
q00075,DAL20230353
q00075,DAL20231360
q00075,DAL20231391
q00075,DAL20230383
q00075,DAL20231609
q00075,DAL20230378
q00075,DAL20231363
q00075,DAL20230020
q00075,DAL20231088
q00075,DAL20230363
q00076,DAL20231254
q00076,DAL20231904
q00076,DAL20230365
q00076,DAL20230237
q00076,DAL20231754
q00076,ADBE20230583
q00076,ADBE20230650
q00076,DAL20231730
q00076,DAL20230064
q00076,DAL20230054
q00077,DAL20231612
q00077,DAL20230380
q00077,DAL20230020
q00077,DAL20231611
q00077,DAL20230378
q00077,DAL20231924
q00077,DAL20231920
q00077,DAL20231609
q00077,DAL20231921
q00077,DAL20231926
q00078,DAL20230466
q00078,DAL20230459
q00078,DAL20230462
q00078,DAL20230467
q00078,DAL20230461
q00078,DAL20231183
q00078,DAL20230468
q00078,DAL20231123
q00078,DAL20230446
q00078,DAL20230040
q00079,DAL20230643
q00079,DAL20231142
q00079,DAL20231143
q00079,DAL20230646
q00079,DAL20230036
q00079,DAL20230040
q00079,DAL20231076
q00079,DAL20230053
q00079,DAL20230052
q00079,DAL20230043
q00080,DAL20230501
q00080,DAL20230446
q00080,DAL20230223
q00080,DAL20230450
q00080,DAL20230952
q00080,DAL20230424
q00080,DAL20230504
q00080,DAL20230755
q00080,DAL20230515
q00080,DAL20230425
q00081,DAL20230425
q00081,DAL20230513
q00081,DAL20230223
q00081,DAL20230422
q00081,DAL20230580
q00081,DAL20230558
q00081,DAL20230127
q00081,DAL20230755
q00081,DAL20230837
q00081,DAL20230428
q00082,DAL20230598
q00082,DAL20231585
q00082,DAL20230501
q00082,DAL20230428
q00082,DAL20230424
q00082,DAL20230535
q00082,DAL20230422
q00082,PG20230748
q00082,DAL20231126
q00082,DAL20230952
q00083,DAL20231316
q00083,DAL20230462
q00083,DAL20230910
q00083,DAL20230082
q00083,DAL20230535
q00083,DAL20230020
q00083,DAL20231076
q00083,DAL20231013
q00083,DAL20230043
q00083,DAL20230086
q00084,DAL20230615
q00084,DAL20231451
q00084,DAL20231435
q00084,DAL20230617
q00084,DAL20230604
q00084,DAL20231441
q00084,DAL20231326
q00084,DAL20230614
q00084,DAL20231450
q00084,DAL20231292
q00085,DAL20230403
q00085,DAL20230629
q00085,DAL20230628
q00085,DAL20231933
q00085,DAL20231908
q00085,DAL20231913
q00085,DAL20231922
q00085,DAL20231076
q00085,DAL20230405
q00085,DAL20231034
q00086,DAL20230858
q00086,DAL20230640
q00086,DAL20231155
q00086,DAL20230641
q00086,DAL20230910
q00086,META20231329
q00086,DAL20231144
q00086,ADBE20231118
q00086,DAL20231013
q00086,ADBE20231115
q00087,DAL20231088
q00087,DAL20231091
q00087,DAL20231070
q00087,DAL20231094
q00087,DAL20231107
q00087,DAL20231092
q00087,DAL20230088
q00087,DAL20231095
q00087,DAL20230086
q00087,DAL20230020
q00088,DAL20231109
q00088,DAL20231111
q00088,DAL20231126
q00088,DAL20231736
q00088,DAL20231076
q00088,DAL20231107
q00088,DAL20231585
q00088,DAL20231508
q00088,META20231230
q00088,V20230976
q00089,TSLA20230362
q00089,TSLA20230433
q00089,TSLA20230011
q00089,TSLA20230786
q00089,TSLA20230829
q00089,TSLA20231179
q00089,TSLA20230680
q00089,TSLA20230813
q00089,TSLA20230426
q00089,TSLA20230387
q00090,TSLA20231475
q00090,TSLA20231556
q00090,TSLA20230362
q00090,TSLA20231081
q00090,TSLA20230367
q00090,TSLA20231078
q00090,TSLA20231023
q00090,TSLA20230570
q00090,TSLA20231538
q00090,TSLA20230971
q00091,TSLA20230637
q00091,TSLA20230367
q00091,TSLA20230786
q00091,TSLA20230680
q00091,TSLA20231056
q00091,TSLA20230435
q00091,TSLA20230441
q00091,TSLA20230433
q00091,TSLA20230362
q00091,TSLA20230471
q00092,TSLA20230156
q00092,TSLA20231172
q00092,TSLA20230386
q00092,TSLA20230391
q00092,TSLA20230786
q00092,TSLA20230367
q00092,TSLA20230198
q00092,TSLA20230301
q00092,TSLA20230522
q00092,TSLA20230173
q00093,TSLA20230380
q00093,TSLA20230081
q00093,TSLA20230082
q00093,TSLA20230381
q00093,TSLA20230011
q00093,TSLA20230169
q00093,TSLA20230384
q00093,TSLA20230332
q00093,TSLA20230042
q00093,TSLA20230128
q00094,TSLA20231078
q00094,TSLA20230637
q00094,TSLA20231538
q00094,TSLA20231081
q00094,TSLA20230786
q00094,TSLA20231414
q00094,TSLA20231056
q00094,TSLA20231106
q00094,TSLA20231306
q00094,TSLA20230367
q00095,TSLA20231458
q00095,TSLA20231451
q00095,TSLA20231462
q00095,TSLA20231464
q00095,TSLA20231468
q00095,TSLA20231470
q00095,TSLA20231469
q00095,TSLA20231460
q00095,TSLA20231453
q00095,TSLA20231463
q00096,TSLA20231108
q00096,TSLA20231093
q00096,TSLA20230948
q00096,TSLA20230786
q00096,TSLA20230861
q00096,TSLA20230463
q00096,TSLA20231338
q00096,TSLA20230497
q00096,TSLA20230836
q00096,TSLA20230965
q00097,TSLA20231296
q00097,TSLA20230637
q00097,TSLA20231185
q00097,TSLA20231310
q00097,TSLA20231172
q00097,TSLA20231559
q00097,TSLA20231560
q00097,TSLA20230345
q00097,TSLA20230729
q00097,TSLA20231341
q00098,TSLA20230005
q00098,TSLA20230361
q00098,TSLA20230004
q00098,TSLA20230139
q00098,TSLA20230136
q00098,TSLA20230269
q00098,TSLA20230381
q00098,TSLA20230312
q00098,TSLA20230055
q00098,TSLA20230792
q00099,NFLX20230311
q00099,NFLX20230772
q00099,NFLX20230006
q00099,MSFT20230361
q00099,ADBE20231621
q00099,NFLX20230061
q00099,HD20230205
q00099,ADBE20230980
q00099,META20230305
q00099,GOOGL20230008
q00100,NFLX20230258
q00100,NFLX20230061
q00100,META20230211
q00100,ADBE20230332
q00100,NFLX20230019
q00100,META20230286
q00100,META20230446
q00100,ADBE20230369
q00100,NFLX20230059
q00100,MSFT20230361
q00101,NFLX20230692
q00101,NFLX20230710
q00101,NFLX20230022
q00101,NFLX20230424
q00101,NFLX20230025
q00101,NFLX20230028
q00101,NFLX20230061
q00101,NFLX20230032
q00101,HD20230146
q00101,NFLX20230006
q00102,NFLX20230128
q00102,NFLX20230137
q00102,NFLX20231000
q00102,NFLX20230989
q00102,NFLX20230990
q00102,NFLX20230389
q00102,NFLX20230019
q00102,NFLX20230390
q00102,NFLX20231001
q00102,NFLX20230126
q00103,NFLX20230387
q00103,NFLX20230390
q00103,NFLX20231000
q00103,NFLX20230128
q00103,NFLX20230019
q00103,NFLX20230990
q00103,NFLX20230989
q00103,HD20230466
q00103,NFLX20230389
q00103,META20230433
q00104,NFLX20230329
q00104,NFLX20230723
q00104,NFLX20230838
q00104,NFLX20230328
q00104,NFLX20230320
q00104,NFLX20230319
q00104,NFLX20230345
q00104,NFLX20230561
q00104,NFLX20230259
q00104,NFLX20230409
q00105,NFLX20230268
q00105,NFLX20230267
q00105,NFLX20231178
q00105,NFLX20230261
q00105,NFLX20230269
q00105,META20230446
q00105,NFLX20230720
q00105,HD20230146
q00105,NFLX20230523
q00105,NFLX20230749
q00106,NFLX20230259
q00106,NFLX20230257
q00106,NFLX20230409
q00106,NFLX20230377
q00106,NFLX20230007
q00106,NFLX20230410
q00106,NFLX20230362
q00106,NFLX20231037
q00106,NFLX20230004
q00106,NFLX20230412
q00107,NFLX20230749
q00107,NFLX20230757
q00107,NFLX20230289
q00107,NFLX20230311
q00107,NFLX20230310
q00107,NFLX20230772
q00107,NFLX20230771
q00107,NFLX20230268
q00107,NFLX20230257
q00107,NFLX20230279
q00108,NFLX20230231
q00108,NFLX20230380
q00108,NFLX20231063
q00108,NFLX20230232
q00108,NFLX20230685
q00108,NFLX20230411
q00108,NFLX20230234
q00108,NFLX20230193
q00108,NFLX20230032
q00108,NFLX20230192
q00109,HD20230024
q00109,HD20230025
q00109,HD20230028
q00109,HD20230030
q00109,HD20230076
q00109,HD20230173
q00109,HD20230094
q00109,HD20230004
q00109,HD20230156
q00109,HD20230719
q00110,HD20230005
q00110,HD20231485
q00110,HD20231464
q00110,HD20231355
q00110,ADBE20231737
q00110,PG20231480
q00110,HD20230004
q00110,HD20230719
q00110,HD20230173
q00110,HD20230088
q00111,HD20230149
q00111,HD20230163
q00111,HD20230148
q00111,HD20230011
q00111,HD20230177
q00111,HD20230146
q00111,HD20230483
q00111,HD20230162
q00111,HD20230012
q00111,HD20230164
q00112,HD20230348
q00112,HD20231197
q00112,HD20230965
q00112,HD20230368
q00112,HD20231312
q00112,HD20231283
q00112,HD20231192
q00112,HD20230455
q00112,HD20230666
q00112,HD20230367
q00113,HD20230339
q00113,HD20230021
q00113,HD20230351
q00113,HD20230430
q00113,HD20231197
q00113,HD20230367
q00113,HD20230529
q00113,HD20230454
q00113,HD20231192
q00113,HD20230445
q00114,HD20230451
q00114,HD20230012
q00114,HD20230471
q00114,HD20230426
q00114,HD20230454
q00114,HD20230028
q00114,HD20230453
q00114,HD20230478
q00114,HD20230055
q00114,HD20230477
q00115,HD20230410
q00115,HD20230417
q00115,HD20230412
q00115,HD20230367
q00115,HD20230430
q00115,LIN20230294
q00115,HD20230414
q00115,HD20230424
q00115,HD20230418
q00115,PG20230272
q00116,HD20230498
q00116,HD20230736
q00116,HD20230191
q00116,HD20230153
q00116,META20230358
q00116,HD20230159
q00116,HD20230484
q00116,HD20230483
q00116,HD20230195
q00116,META20230081
q00117,HD20230798
q00117,ADBE20231034
q00117,META20231230
q00117,DAL20231109
q00117,GOOGL20231043
q00117,HD20230830
q00117,NFLX20230329
q00117,NFLX20230723
q00117,JNJ20230931
q00117,LIN20232126
q00118,HD20230890
q00118,HD20230590
q00118,HD20230829
q00118,HD20230911
q00118,ORCL20231291
q00118,HD20230875
q00118,HD20230367
q00118,HD20230430
q00118,HD20230617
q00118,LIN20231498
q00119,AAPL20230236
q00119,AAPL20230239
q00119,AAPL20230255
q00119,AAPL20230238
q00119,AAPL20230251
q00119,AAPL20230240
q00119,AAPL20230557
q00119,AAPL20230004
q00119,AAPL20230244
q00119,AAPL20230254
q00120,AAPL20230251
q00120,AAPL20230247
q00120,AAPL20230254
q00120,AAPL20230244
q00120,AAPL20230240
q00120,HD20230153
q00120,AAPL20230043
q00120,ADBE20230317
q00120,AAPL20230114
q00120,AAPL20230037
q00121,AAPL20230707
q00121,BRK.A20231679
q00121,AAPL20230706
q00121,PG20230785
q00121,META20231502
q00121,ORCL20231291
q00121,NVDA20230974
q00121,AMZN20230940
q00121,TSLA20231108
q00121,AAPL20230549
q00122,AAPL20230221
q00122,AAPL20230222
q00122,AAPL20230871
q00122,AAPL20230223
q00122,AAPL20230189
q00122,AAPL20230255
q00122,AAPL20230359
q00122,AAPL20230879
q00122,AAPL20230506
q00122,AAPL20230207
q00123,AAPL20230596
q00123,AAPL20230945
q00123,AAPL20230268
q00123,AAPL20230966
q00123,AAPL20230030
q00123,AAPL20230559
q00123,AAPL20230278
q00123,AAPL20230927
q00123,AAPL20230072
q00123,AAPL20230595
q00124,AAPL20230254
q00124,AAPL20230244
q00124,AAPL20230050
q00124,AAPL20230251
q00124,AAPL20230094
q00124,AAPL20230247
q00124,AAPL20230240
q00124,AAPL20230014
q00124,AAPL20230013
q00124,AAPL20230084
q00125,LIN20230296
q00125,HD20230423
q00125,AAPL20230313
q00125,AAPL20230597
q00125,AAPL20230595
